prophage	host	active	CohenD	prophage-host_ratio	mean_difference	prophage_len	prophage_mean_cov	prophage_median_cov	prophage_sd_cov	prophage_cov_breadth	host_len	host_mean_cov	host_median_cov	host_sd_cov
C1_2-k141_185643_frag_1	C1_2-k141_185643	dormant	0.02522828916916516	0.0	-0.0003181320469947619	59608	0.0	0.0	0.0	0.0	135164	0.0003181320469947619	0.0	0.017833419161668633
A8_2-k141_11335_frag_1	A8_2-k141_11335	dormant	1.3880070479199758	0.09608036555881784	-10.975191097999804	43617	1.1665864227250842	0.0	4.3138597404096855	0.20712107664442764	129675	12.141777520724888	10.0	10.316826590321908
C13_2-k141_186049_frag_1	C13_2-k141_186049	dormant	0.0	0.0	0.0	78343	0.0	0.0	0.0	0.0	76890	0.0	0.0	0.0
C8_2-k141_7661_frag_1	C8_2-k141_7661	dormant	0.027532090719832224	0.0	-0.0007577288341079006	55818	0.0	0.0	0.0	0.0	79184	0.0007577288341079006	0.0	0.03892150453451202
C21_2-k141_186182_frag_1	C21_2-k141_186182	dormant	0.22102927431391498	0.023844520659807283	0.023844520659807283	61230	0.023844520659807283	0.0	0.15256460760710186	0.023844520659807283	48789	0.0	0.0	0.0
B1_2-k141_70933_frag_1	B1_2-k141_70933	dormant	0.06379231569955152	0.0020305980528511824	0.0020305980528511824	71900	0.0020305980528511824	0.0	0.0450163828445364	0.0020305980528511824	33331	0.0	0.0	0.0
C15_2-k141_26808_frag_1	C15_2-k141_26808	dormant	0.0	0.0	0.0	54084	0.0	0.0	0.0	0.0	45097	0.0	0.0	0.0
C19_2-k141_56003_frag_1	C19_2-k141_56003	dormant	0.046432377872398484	0.0	-0.0010768220617202889	49749	0.0	0.0	0.0	0.0	38075	0.0010768220617202889	0.0	0.032797294339143586
D17_2-k141_24953_frag_1	D17_2-k141_24953	dormant	1.2068256153222086	0.0237532809931288	-1.4205305115950217	37699	0.03456325101461577	0.0	0.28583006687348755	0.018143717339982494	47087	1.4550937626096374	1.0	1.6399197143735296
C5_2-k141_27383_frag_1	C5_2-k141_27383	dormant	0.0	0.0	0.0	47895	0.0	0.0	0.0	0.0	32375	0.0	0.0	0.0
G11_1-k141_21281_frag_1	G11_1-k141_21281	dormant	1.6412677786346057	0.1087158528957603	-15.075088110469622	42341	1.8388087196806877	0.0	5.581833582842601	0.25504829833967074	485859	16.91389683015031	17.0	11.729132919120026
G19_2-k141_91063_frag_1	G19_2-k141_91063	dormant	0.02646066505754009	0.0	-0.0004899452350103977	79180	0.0	0.0	0.0	0.0	367388	0.0004899452350103977	0.0	0.026185554847735635
E8_2-k141_30287_frag_1	E8_2-k141_30287	dormant	0.0	0.0	0.0	52944	0.0	0.0	0.0	0.0	281246	0.0	0.0	0.0
G9_1-k141_20941_frag_1	G9_1-k141_20941	dormant	1.6541252579259038	0.11897007048027299	-14.429994264361614	38023	1.948557452068485	0.0	6.35321928399718	0.14370249585777028	232634	16.3785517164301	15.0	10.575462898121474
G23_2-k141_15726_frag_1	G23_2-k141_15726	dormant	0.1243772373670686	0.0	-0.010948846345822532	52924	0.0	0.0	0.0	0.0	186321	0.010948846345822532	0.0	0.124492289122841
F15_1-k141_18938_frag_1	F15_1-k141_18938	dormant	0.16543507432459376	0.2082551478826977	-0.02183740271012239	50836	0.005743960972539146	0.0	0.07937947380466302	0.005448894484223778	186539	0.027581363682661536	0.0	0.16895802036097896
G21_2-k141_64466_frag_1	G21_2-k141_64466	dormant	0.025823680825287798	0.0003333201063449863	0.0003333201063449863	126005	0.0003333201063449863	0.0	0.018254013368346707	0.0003333201063449863	76717	0.0	0.0	0.0
