prophage	host	active	CohenD	prophage-host_ratio	mean_difference	prophage_len	prophage_mean_cov	prophage_median_cov	prophage_sd_cov	prophage_cov_breadth	host_len	host_mean_cov	host_median_cov	host_sd_cov
C3_2-k141_166963_frag_1	C3_2-k141_166963	dormant	0.0	0.0	0.0	59270	0.0	0.0	0.0	0.0	114332	0.0	0.0	0.0
A8_2-k141_11335_frag_1	A8_2-k141_11335	dormant	1.6353658343090252	0.053125202424976724	-14.24667053731139	43617	0.7993213655226173	0.0	4.193352998007518	0.049407341174312766	129675	15.045991902834007	13.0	11.584477260259286
C13_2-k141_186049_frag_1	C13_2-k141_186049	dormant	0.0	0.0	0.0	78343	0.0	0.0	0.0	0.0	76890	0.0	0.0	0.0
C8_2-k141_7661_frag_1	C8_2-k141_7661	dormant	0.0	0.0	0.0	55818	0.0	0.0	0.0	0.0	79184	0.0	0.0	0.0
C21_2-k141_186182_frag_1	C21_2-k141_186182	dormant	0.0	0.0	0.0	61230	0.0	0.0	0.0	0.0	48789	0.0	0.0	0.0
B1_2-k141_70933_frag_1	B1_2-k141_70933	dormant	0.11822603467325138	0.00694019471488178	0.00694019471488178	71900	0.00694019471488178	0.0	0.08301824144252139	0.00694019471488178	33331	0.0	0.0	0.0
C19_2-k141_56003_frag_1	C19_2-k141_56003	dormant	0.04725867390711784	0.0	-0.0019960604070912674	49749	0.0	0.0	0.0	0.0	38075	0.0019960604070912674	0.0	0.0597320124676471
D17_2-k141_24953_frag_1	D17_2-k141_24953	dormant	0.43758827387265065	0.5382073537844638	-0.4081961798539522	37699	0.47574206212366377	0.0	0.7484223238576918	0.34783416005729595	47087	0.883938241977616	1.0	1.0863764080699136
C5_2-k141_27383_frag_1	C5_2-k141_27383	dormant	0.005400843354511461	1.0727156778641684	0.0004132721151199068	47895	0.0060966697985175905	0.0	0.07784279296031522	0.0060966697985175905	32375	0.005683397683397684	0.0	0.07517377650599644
C15_1-k141_200213_frag_1	C15_1-k141_200213	dormant	0.2153655882206477	0.0	-0.02266552821547776	50039	0.0	0.0	0.0	0.0	12883	0.02266552821547776	0.0	0.14883481463082507
G11_1-k141_21281_frag_1	G11_1-k141_21281	dormant	1.6279879223930702	0.09410030386152718	-11.522519306389015	42341	1.1969013485746676	0.0	4.0103884651025075	0.10897239082685813	485859	12.719420654963683	12.0	9.170951844519891
G19_2-k141_91063_frag_1	G19_2-k141_91063	dormant	0.02110987108415121	0.0	-0.00037018084423007827	79180	0.0	0.0	0.0	0.0	367388	0.00037018084423007827	0.0	0.024799524750956023
E8_2-k141_30287_frag_1	E8_2-k141_30287	dormant	0.0	0.0	0.0	52944	0.0	0.0	0.0	0.0	281246	0.0	0.0	0.0
G9_1-k141_20941_frag_1	G9_1-k141_20941	dormant	1.735125868341397	0.08278322173058508	-12.580139448696723	38023	1.1354180364516213	0.0	3.9754583791841087	0.0846855850406333	232634	13.715557485148345	12.0	9.451386223261391
G23_2-k141_15726_frag_1	G23_2-k141_15726	dormant	0.1827861332172941	0.0	-0.02258467912903001	52924	0.0	0.0	0.0	0.0	186321	0.02258467912903001	0.0	0.17473732259629032
F15_1-k141_18938_frag_1	F15_1-k141_18938	dormant	0.23909175803521146	0.0	-0.04039905864189258	50836	0.0	0.0	0.0	0.0	186539	0.04039905864189258	0.0	0.23895803480627054
G21_2-k141_64466_frag_1	G21_2-k141_64466	dormant	0.0	0.0	0.0	126005	0.0	0.0	0.0	0.0	76717	0.0	0.0	0.0
F17_1-k141_16726_frag_1	F17_1-k141_16726	dormant	0.6157065715922533	0.25320129839528416	-4.632755503234826	42174	1.5707307819983876	0.0	3.4849312499378375	0.24344382795087022	153229	6.203486285233213	5.0	10.05411202386236
G9_2-k141_108738_frag_1	G9_2-k141_108738	dormant	0.373698048614109	0.08801681850035038	0.08801681850035038	64215	0.08801681850035038	0.0	0.3330886497849031	0.07286459549949388	103504	0.0	0.0	0.0
F17_2-k141_4843_frag_1	F17_2-k141_4843	dormant	1.755431531627123	0.012029459694248207	-2.4173342490058793	57384	0.029433291509828523	0.0	0.1859077061790837	0.026435940331799804	102306	2.4467675405157077	2.0	1.9385628396793375
F17_2-k141_6699_frag_1	F17_2-k141_6699	dormant	0.08277767340776608	1.022769096302131	0.5440828600590528	79019	24.43975499563396	24.0	6.234320570768165	1.0	74055	23.89567213557491	23.0	6.894723223636913
E23_2-k141_90385_frag_1	E23_2-k141_90385	dormant	0.006398359026105119	1.0876174120442537	0.0005811440195557438	49072	0.0072138897945875444	0.0	0.08462771170610815	0.0072138897945875444	88048	0.006632745775031801	0.0	0.09662946381023033
E17_1-k141_28919_frag_1	E17_1-k141_28919	dormant	0.0	0.0	0.0	103011	0.0	0.0	0.0	0.0	24156	0.0	0.0	0.0
I8_2-k141_50871_frag_1	I8_2-k141_50871	dormant	0.024282919404866467	0.0	-0.00029474318825046473	35123	0.0	0.0	0.0	0.0	298565	0.00029474318825046473	0.0	0.01716555605572524
I1_2-k141_109066_frag_1	I1_2-k141_109066	dormant	0.018372134762475678	0.0	-0.0003374783802912626	59608	0.0	0.0	0.0	0.0	213347	0.0003374783802912626	0.0	0.025977737948581003
I4_2-k141_104898_frag_1	I4_2-k141_104898	dormant	0.07771713216432703	0.0	-0.003010883519021669	60476	0.0	0.0	0.0	0.0	193963	0.003010883519021669	0.0	0.054788850138252486
K13_1-k141_27370_frag_1	K13_1-k141_27370	dormant	0.20573755107873387	0.0	-0.02646410193580005	63399	0.0	0.0	0.0	0.0	171402	0.02646410193580005	0.0	0.18191084552819414
J21_2-k141_34905_frag_1	J21_2-k141_34905	dormant	1.8213498095417615	0.08667141205186753	-11.744467124693456	41247	1.1145052973549592	0.0	2.7499724671957595	0.2138094891749703	172094	12.858972422048415	11.0	8.694640545115444
I4_2-k141_77277_frag_1	I4_2-k141_77277	dormant	0.04565852180946491	0.0	-0.002082529888160432	101642	0.0	0.0	0.0	0.0	51860	0.002082529888160432	0.0	0.06450366536555913
K14_2-k141_50755_frag_1	K14_2-k141_50755	dormant	0.0	0.0	0.0	50332	0.0	0.0	0.0	0.0	48581	0.0	0.0	0.0
M1_1-k141_8847_frag_1	M1_1-k141_8847	dormant	1.3263973796229327	0.19307786323268655	-15.751366937168704	42703	3.768938950425029	0.0	10.06220160297116	0.13205161229890172	525291	19.520305887593732	21.0	13.446099951785023
M17_2-k141_7291_frag_1	M17_2-k141_7291	dormant	0.07502821528487617	0.0	-0.004611866466372605	66688	0.0	0.0	0.0	0.0	104513	0.004611866466372605	0.0	0.0869294848589118
M5_1-k141_343_frag_1	M5_1-k141_343	dormant	0.1695229826732192	0.2102018954946423	-0.048053966272691664	56844	0.012789388501864753	0.0	0.12733651992595627	0.010995003870241363	64362	0.060843354774556414	0.0	0.3801198749548829
O18_2-k141_40615_frag_1	O18_2-k141_40615	dormant	0.23317144728404096	0.11009725823168119	-0.11195310279479873	59564	0.013850648042441743	0.0	0.17391379448907524	0.008545430125579208	59720	0.12580375083724046	0.0	0.6563594363184443
D9_2-k141_33402_frag_1	D9_2-k141_33402	dormant	0.26320922281635273	0.0	-0.045202936755992074	64102	0.0	0.0	0.0	0.0	543593	0.045202936755992074	0.0	0.24287373191333939
A16_2-k141_59131_frag_1	A16_2-k141_59131	dormant	0.06045376276350182	0.0	-0.001823995676454693	68376	0.0	0.0	0.0	0.0	44408	0.001823995676454693	0.0	0.04266929477067168
A8_2-k141_58787_frag_1	A8_2-k141_58787	dormant	0.0	0.0	0.0	67723	0.0	0.0	0.0	0.0	26444	0.0	0.0	0.0
F23_1-k141_61569_frag_1	F23_1-k141_61569	dormant	0.02016877936361949	0.0006100454144919677	0.0006100454144919677	206692	0.0006100454144919677	0.0	0.04277574181778498	0.0002032008979544443	9067	0.0	0.0	0.0
E11_1-k141_13932_frag_1	E11_1-k141_13932	dormant	0.4681914762930858	0.0	-0.10851791288836034	80940	0.0	0.0	0.0	0.0	6727	0.10851791288836034	0.0	0.3277879071661512
E23_1-k141_60915_frag_1	E23_1-k141_60915	dormant	0.0	0.0	0.0	67521	0.0	0.0	0.0	0.0	16363	0.0	0.0	0.0
K16_2-k141_21419_frag_1	K16_2-k141_21419	dormant	0.0	0.0	0.0	29165	0.0	0.0	0.0	0.0	144902	0.0	0.0	0.0
I22_2-k141_19457_frag_1	I22_2-k141_19457	dormant	0.047145007372342264	0.0	-0.0011100921859163086	111979	0.0	0.0	0.0	0.0	41438	0.0011100921859163086	0.0	0.03329954776352902
J21_2-k141_3283_frag_1	J21_2-k141_3283	dormant	0.11154397804806733	0.0	-0.00618256758394957	37864	0.0	0.0	0.0	0.0	8249	0.00618256758394957	0.0	0.07838586251372479
O11_1-k141_3288_frag_1	O11_1-k141_3288	dormant	0.08318993897538175	0.211206390001384	-0.019311307505392852	36745	0.005170771533541978	0.0	0.11029686353695296	0.0025581711797523473	1060490	0.02448207903893483	0.0	0.30920550021096715
M13_2-k141_23729_frag_1	M13_2-k141_23729	dormant	0.0	0.0	0.0	60266	0.0	0.0	0.0	0.0	236189	0.0	0.0	0.0
