prophage	host	active	CohenD	prophage-host_ratio	mean_difference	prophage_len	prophage_mean_cov	prophage_median_cov	prophage_sd_cov	prophage_cov_breadth	host_len	host_mean_cov	host_median_cov	host_sd_cov
A15_2-k141_144305_frag_1	A15_2-k141_144305	dormant	0.022097558792701075	0.0003123320795271359	0.0003123320795271359	297910	0.0003123320795271359	0.0	0.019988826230767386	0.0002685374777617401	6359	0.0	0.0	0.0
C1_2-k141_185643_frag_1	C1_2-k141_185643	dormant	0.0	0.0	0.0	59608	0.0	0.0	0.0	0.0	135164	0.0	0.0	0.0
C3_2-k141_166963_frag_1	C3_2-k141_166963	dormant	0.022911246106681302	0.0	-0.00026239373053913166	59270	0.0	0.0	0.0	0.0	114332	0.00026239373053913166	0.0	0.01619644652596604
C13_2-k141_186049_frag_1	C13_2-k141_186049	dormant	0.034249558996865485	2.8658437894898077	0.0012133201908504406	78343	0.0018635998110871424	0.0	0.04312918741213604	0.0018635998110871424	76890	0.0006502796202367018	0.0	0.025492288180021763
C8_2-k141_7661_frag_1	C8_2-k141_7661	dormant	0.0431943494529956	0.0	-0.0015533441099211962	55818	0.0	0.0	0.0	0.0	79184	0.0015533441099211962	0.0	0.05085758519580089
C21_2-k141_186182_frag_1	C21_2-k141_186182	dormant	0.08557713076950996	0.0	-0.0036483633605935762	61230	0.0	0.0	0.0	0.0	48789	0.0036483633605935762	0.0	0.0602913990995221
C9_2-k141_59097_frag_1	C9_2-k141_59097	dormant	0.03896341693960872	0.0	-0.0015169963472324796	59604	0.0	0.0	0.0	0.0	50099	0.0015169963472324796	0.0	0.055060797456542625
B1_2-k141_70933_frag_1	B1_2-k141_70933	dormant	0.5050480328551327	0.021639421397219163	-0.18298580441660123	71900	0.004047287899860918	0.0	0.07604828266666372	0.0031710709318497916	33331	0.18703309231646215	0.0	0.5067139668569841
C15_2-k141_26808_frag_1	C15_2-k141_26808	dormant	0.0	0.0	0.0	54084	0.0	0.0	0.0	0.0	45097	0.0	0.0	0.0
C19_2-k141_56003_frag_1	C19_2-k141_56003	dormant	0.21911651467425283	0.11688277664335213	-0.044347212897121756	49749	0.0058694647128585496	0.0	0.10593421096359844	0.0031759432350399004	38075	0.050216677609980304	0.0	0.2658988256591234
D17_2-k141_24953_frag_1	D17_2-k141_24953	dormant	0.0	0.0	0.0	37699	0.0	0.0	0.0	0.0	47087	0.0	0.0	0.0
C5_2-k141_27383_frag_1	C5_2-k141_27383	dormant	0.3242441325374674	0.011594011348035501	-0.07653849617144325	47895	0.0008977972648501931	0.0	0.029949811767702093	0.0008977972648501931	32375	0.07743629343629344	0.0	0.3324818205547207
