prophage	host	active	CohenD	prophage-host_ratio	mean_difference	prophage_len	prophage_mean_cov	prophage_median_cov	prophage_sd_cov	prophage_cov_breadth	host_len	host_mean_cov	host_median_cov	host_sd_cov
A15_2-k141_144305_frag_1	A15_2-k141_144305	dormant	0.24074991123805767	0.03394344438473939	0.03394344438473939	297910	0.03394344438473939	0.0	0.1993906421634725	0.030445436541237287	6359	0.0	0.0	0.0
C1_2-k141_185643_frag_1	C1_2-k141_185643	dormant	0.046504565435595197	0.0	-0.00108016927584268	59608	0.0	0.0	0.0	0.0	135164	0.00108016927584268	0.0	0.032848173620093776
C3_2-k141_166963_frag_1	C3_2-k141_166963	dormant	0.2463277627805855	0.0	-0.050230906482874434	59270	0.0	0.0	0.0	0.0	114332	0.050230906482874434	0.0	0.2883849891563035
C13_2-k141_186049_frag_1	C13_2-k141_186049	dormant	0.04977177257368057	0.0	-0.0018728053062817011	78343	0.0	0.0	0.0	0.0	76890	0.0018728053062817011	0.0	0.05321383038763699
C8_2-k141_7661_frag_1	C8_2-k141_7661	dormant	0.1702435166123291	0.0	-0.024575671852899574	55818	0.0	0.0	0.0	0.0	79184	0.024575671852899574	0.0	0.20415020278243198
C21_2-k141_186182_frag_1	C21_2-k141_186182	dormant	0.09852743590439132	0.0	-0.01078111869478776	61230	0.0	0.0	0.0	0.0	48789	0.01078111869478776	0.0	0.15474678840235023
C9_2-k141_59097_frag_1	C9_2-k141_59097	dormant	0.03896341693960872	0.0	-0.0015169963472324796	59604	0.0	0.0	0.0	0.0	50099	0.0015169963472324796	0.0	0.055060797456542625
B1_2-k141_70933_frag_1	B1_2-k141_70933	dormant	0.12218739041752656	0.0	-0.01242086946086226	71900	0.0	0.0	0.0	0.0	33331	0.01242086946086226	0.0	0.14376084134371994
C15_2-k141_26808_frag_1	C15_2-k141_26808	dormant	0.044195645205832794	0.0	-0.0009756746568507883	54084	0.0	0.0	0.0	0.0	45097	0.0009756746568507883	0.0	0.031220549575775792
C19_2-k141_56003_frag_1	C19_2-k141_56003	dormant	0.19931496242131397	0.0	-0.02597504924491136	49749	0.0	0.0	0.0	0.0	38075	0.02597504924491136	0.0	0.18430260568101958
C5_2-k141_27383_frag_1	C5_2-k141_27383	dormant	0.301934661836403	0.0	-0.052386100386100386	47895	0.0	0.0	0.0	0.0	32375	0.052386100386100386	0.0	0.2453680978370184
C15_1-k141_200213_frag_1	C15_1-k141_200213	dormant	0.2631563265552305	2.4887720911022733	0.10019136870182963	50039	0.16748935830052558	0.0	0.4405383706306825	0.14091009012969882	12883	0.06729798959869596	0.0	0.3095735816478347
G11_1-k141_21281_frag_1	G11_1-k141_21281	dormant	0.013208423347133577	0.0	-0.00023051955402699138	42341	0.0	0.0	0.0	0.0	485859	0.00023051955402699138	0.0	0.024681513540972037
G19_2-k141_91063_frag_1	G19_2-k141_91063	dormant	0.0763890811511523	0.0	-0.004442170130760939	79180	0.0	0.0	0.0	0.0	367388	0.004442170130760939	0.0	0.0822392042242286
E8_2-k141_30287_frag_1	E8_2-k141_30287	dormant	0.02680467232890321	0.0	-0.00035911621854177483	52944	0.0	0.0	0.0	0.0	281246	0.00035911621854177483	0.0	0.018946958966638453
G9_1-k141_20941_frag_1	G9_1-k141_20941	dormant	0.020526844227018635	0.0	-0.00021063129207252594	38023	0.0	0.0	0.0	0.0	232634	0.00021063129207252594	0.0	0.014511613505453057
G23_2-k141_15726_frag_1	G23_2-k141_15726	dormant	0.26464218164408015	0.0	-0.056917899753650955	52924	0.0	0.0	0.0	0.0	186321	0.056917899753650955	0.0	0.3041618886049794
