prophage	host	active	CohenD	prophage-host_ratio	mean_difference	prophage_len	prophage_mean_cov	prophage_median_cov	prophage_sd_cov	prophage_cov_breadth	host_len	host_mean_cov	host_median_cov	host_sd_cov
A15_2-k141_144305_frag_1	A15_2-k141_144305	dormant	0.10755912209338456	0.008207952713594842	0.008207952713594842	297910	0.008207952713594842	0.0	0.10792016354321671	0.0064516129032258064	6359	0.0	0.0	0.0
C1_2-k141_185643_frag_1	C1_2-k141_185643	dormant	0.0	0.0	0.0	59608	0.0	0.0	0.0	0.0	135164	0.0	0.0	0.0
C3_2-k141_166963_frag_1	C3_2-k141_166963	dormant	0.024029832987868868	0.0	-0.0008658993107791345	59270	0.0	0.0	0.0	0.0	114332	0.0008658993107791345	0.0	0.05096026050499698
A8_2-k141_11335_frag_1	A8_2-k141_11335	dormant	0.0	0.0	0.0	43617	0.0	0.0	0.0	0.0	129675	0.0	0.0	0.0
C13_2-k141_186049_frag_1	C13_2-k141_186049	dormant	0.041939040780276125	0.0	-0.001469631941734946	78343	0.0	0.0	0.0	0.0	76890	0.001469631941734946	0.0	0.04955700905481184
C8_2-k141_7661_frag_1	C8_2-k141_7661	dormant	0.0	0.0	0.0	55818	0.0	0.0	0.0	0.0	79184	0.0	0.0	0.0
C21_2-k141_186182_frag_1	C21_2-k141_186182	dormant	0.04248897934137793	0.0	-0.0009018426284613335	61230	0.0	0.0	0.0	0.0	48789	0.0009018426284613335	0.0	0.030017150236747874
C9_2-k141_59097_frag_1	C9_2-k141_59097	dormant	0.0	0.0	0.0	59604	0.0	0.0	0.0	0.0	50099	0.0	0.0	0.0
B1_2-k141_70933_frag_1	B1_2-k141_70933	dormant	0.0	0.0	0.0	71900	0.0	0.0	0.0	0.0	33331	0.0	0.0	0.0
C15_2-k141_26808_frag_1	C15_2-k141_26808	dormant	0.07369739529557055	0.0	-0.004789675588176597	54084	0.0	0.0	0.0	0.0	45097	0.004789675588176597	0.0	0.09191131042013626
C19_2-k141_56003_frag_1	C19_2-k141_56003	dormant	0.052961421489069405	2.5986031272335963	0.007221529557036863	49749	0.011738929425717099	0.0	0.16877763022509404	0.0052262357032302155	38075	0.004517399868680236	0.0	0.09326963816315365
C5_2-k141_27383_frag_1	C5_2-k141_27383	dormant	0.06949942434885935	0.0	-0.004818532818532818	47895	0.0	0.0	0.0	0.0	32375	0.004818532818532818	0.0	0.09805022885518055
G11_1-k141_21281_frag_1	G11_1-k141_21281	dormant	0.033723792680834044	7.351111732717697	0.0008366031109723862	42341	0.0009683285704163813	0.0	0.031102908388057727	0.0009683285704163813	485859	0.00013172545944399507	0.0	0.016230636687793266
G19_2-k141_91063_frag_1	G19_2-k141_91063	dormant	0.00047821586684578405	0.9811665420361073	-2.5939142622322152e-05	79180	0.0013513513513513514	0.0	0.0508646388495491	0.0007325082091437232	367388	0.0013772904939736736	0.0	0.05742009799095357
E8_2-k141_30287_frag_1	E8_2-k141_30287	dormant	0.020310967125558587	0.0	-0.00041245031040441465	52944	0.0	0.0	0.0	0.0	281246	0.00041245031040441465	0.0	0.02871812155340065
G9_1-k141_20941_frag_1	G9_1-k141_20941	dormant	0.018776239058427527	0.0	-0.00017624250969333803	38023	0.0	0.0	0.0	0.0	232634	0.00017624250969333803	0.0	0.013274466025884954
