prophage	host	active	CohenD	prophage-host_ratio	mean_difference	prophage_len	prophage_mean_cov	prophage_median_cov	prophage_sd_cov	prophage_cov_breadth	host_len	host_mean_cov	host_median_cov	host_sd_cov
A15_2-k141_144305_frag_1	A15_2-k141_144305	dormant	0.07929708339092627	0.008003089736700698	0.008003089736700698	297910	0.008003089736700698	0.0	0.1427300672678479	0.0045080729079252126	6359	0.0	0.0	0.0
C1_2-k141_185643_frag_1	C1_2-k141_185643	dormant	0.06251759567529841	0.0	-0.002323103785031517	59608	0.0	0.0	0.0	0.0	135164	0.002323103785031517	0.0	0.052551043335947366
C3_2-k141_166963_frag_1	C3_2-k141_166963	dormant	0.04120987260409489	0.0	-0.001696812790819718	59270	0.0	0.0	0.0	0.0	114332	0.001696812790819718	0.0	0.05823011598795724
A8_2-k141_11335_frag_1	A8_2-k141_11335	dormant	0.34657291229316534	0.28711325843821767	-0.2978374011767317	43617	0.11995322924547767	0.0	0.669636038576234	0.049453194855217	129675	0.4177906304222094	0.0	1.014224480870768
C13_2-k141_186049_frag_1	C13_2-k141_186049	dormant	0.0	0.0	0.0	78343	0.0	0.0	0.0	0.0	76890	0.0	0.0	0.0
C8_2-k141_7661_frag_1	C8_2-k141_7661	dormant	0.4518827104048381	0.0	-0.2117220650636492	55818	0.0	0.0	0.0	0.0	79184	0.2117220650636492	0.0	0.662606045711294
C21_2-k141_186182_frag_1	C21_2-k141_186182	dormant	0.0	0.0	0.0	61230	0.0	0.0	0.0	0.0	48789	0.0	0.0	0.0
C9_2-k141_59097_frag_1	C9_2-k141_59097	dormant	0.0	0.0	0.0	59604	0.0	0.0	0.0	0.0	50099	0.0	0.0	0.0
B1_2-k141_70933_frag_1	B1_2-k141_70933	dormant	0.4429635039403742	0.00291510397045277	-0.1902870308014746	71900	0.0005563282336578582	0.0	0.023580049460390082	0.0005563282336578582	33331	0.19084335903513247	0.0	0.6070561407285758
C15_2-k141_26808_frag_1	C15_2-k141_26808	dormant	0.044695542914491	0.0	-0.0009978490808701245	54084	0.0	0.0	0.0	0.0	45097	0.0009978490808701245	0.0	0.03157298494097793
C19_2-k141_56003_frag_1	C19_2-k141_56003	dormant	0.08017780782546018	0.0	-0.008745896257386736	49749	0.0	0.0	0.0	0.0	38075	0.008745896257386736	0.0	0.15426419651220274
D17_2-k141_24953_frag_1	D17_2-k141_24953	dormant	0.0	0.0	0.0	37699	0.0	0.0	0.0	0.0	47087	0.0	0.0	0.0
C5_2-k141_27383_frag_1	C5_2-k141_27383	dormant	0.41520184408646993	0.3474836011148207	-0.4178321997000356	47895	0.22250756863973276	0.0	0.6437074348949074	0.14076625952604657	32375	0.6403397683397684	0.0	1.2692759771537276
C15_1-k141_200213_frag_1	C15_1-k141_200213	dormant	0.6966794983145976	0.0	-0.2963595435845688	50039	0.0	0.0	0.0	0.0	12883	0.2963595435845688	0.0	0.6015903825071921
G11_1-k141_21281_frag_1	G11_1-k141_21281	dormant	0.389082938716985	1.5373741826373728	0.8284998389106153	42341	2.37025578044921	2.0	2.376266554294923	0.7647670106988498	485859	1.5417559415385946	1.0	1.8497981724754529
G19_2-k141_91063_frag_1	G19_2-k141_91063	dormant	0.018793905685406804	0.42461730239110623	-0.0009412528478419141	79180	0.0006946198534983582	0.0	0.026346486611229448	0.0006946198534983582	367388	0.0016358727013402723	0.0	0.06574535404455656
E8_2-k141_30287_frag_1	E8_2-k141_30287	dormant	0.02613253678697547	0.0	-0.0011093491107429083	52944	0.0	0.0	0.0	0.0	281246	0.0011093491107429083	0.0	0.06003460630737832
G9_1-k141_20941_frag_1	G9_1-k141_20941	dormant	0.11357305290373752	1.155999129602442	0.18687788300879404	38023	1.3848197143833996	1.0	1.7150545906407377	0.5777029692554506	232634	1.1979418313746055	1.0	1.5727514678000811
G23_2-k141_15726_frag_1	G23_2-k141_15726	dormant	0.15091738717437236	0.0	-0.02035197320752894	52924	0.0	0.0	0.0	0.0	186321	0.02035197320752894	0.0	0.1907138539172167
F15_1-k141_18938_frag_1	F15_1-k141_18938	dormant	0.7921370157657952	0.0	-0.7207179195771394	50836	0.0	0.0	0.0	0.0	186539	0.7207179195771394	0.0	1.2867080268000823
G21_2-k141_64466_frag_1	G21_2-k141_64466	dormant	0.0853048067953331	0.0	-0.0051487936181028975	126005	0.0	0.0	0.0	0.0	76717	0.0051487936181028975	0.0	0.0853585400181636
F17_1-k141_16726_frag_1	F17_1-k141_16726	dormant	0.04903482242295274	2.1562960536691294	0.008112160607289181	42174	0.015127803860198226	0.0	0.188110364170602	0.008298951960923793	153229	0.007015643252909045	0.0	0.13911546717180798
H23_2-k141_46560_frag_1	H23_2-k141_46560	dormant	0.0	0.0	0.0	73543	0.0	0.0	0.0	0.0	114906	0.0	0.0	0.0
G9_2-k141_108738_frag_1	G9_2-k141_108738	dormant	0.061895117638626436	0.0	-0.0605966919152883	64215	0.0	0.0	0.0	0.0	103504	0.0605966919152883	0.0	1.384546419992014
F17_2-k141_4843_frag_1	F17_2-k141_4843	dormant	0.0	0.0	0.0	57384	0.0	0.0	0.0	0.0	102306	0.0	0.0	0.0
F17_2-k141_6699_frag_1	F17_2-k141_6699	dormant	0.17189996318521086	0.212851798576466	-0.04099696999379611	79019	0.011085941355876434	0.0	0.16186378542608607	0.005467039572760982	74055	0.052082911349672543	0.0	0.2959022052333832
G10_2-k141_91595_frag_1	G10_2-k141_91595	dormant	0.1940928806870092	0.0	-0.04523217416119695	101641	0.0	0.0	0.0	0.0	49058	0.04523217416119695	0.0	0.3295739335104218
E23_2-k141_90385_frag_1	E23_2-k141_90385	dormant	0.062227323765875274	0.23253628953374633	-0.005447765071795027	49072	0.001650635800456472	0.0	0.040594472553661554	0.001650635800456472	88048	0.007098400872251499	0.0	0.1169647782555971
E17_1-k141_28919_frag_1	E17_1-k141_28919	dormant	0.031376343619970826	1.0243829581727935	0.37193499531394814	103011	15.62582636805778	15.0	8.272160080288637	0.9856811408490356	24156	15.253891372743832	13.0	14.581005611138197
G17_2-k141_145354_frag_1	G17_2-k141_145354	dormant	0.08686949560004853	6.736881413434769	0.011448826342097027	50504	0.01344447964517662	0.0	0.18096223603628725	0.006712339616664027	73159	0.0019956533030795936	0.0	0.04462813765971544
G10_2-k141_100921_frag_1	G10_2-k141_100921	dormant	0.21329053929021483	0.0	-0.05185250581207145	48095	0.0	0.0	0.0	0.0	67962	0.05185250581207145	0.0	0.34380576469303054
H11_2-k141_40405_frag_1	H11_2-k141_40405	dormant	1.0284711036960406	0.2578798109482566	-4.186127852164343	60450	1.4546401985111663	0.0	3.9021830615135187	0.22625310173697272	20207	5.640768050675509	5.0	4.231634682589326
E2_2-k141_63926_frag_1	E2_2-k141_63926	dormant	0.04733603903705042	0.6755464877325355	-0.05268271071465479	66660	0.10969096909690969	0.0	0.9768236857083606	0.017176717671767178	13161	0.16237367981156448	0.0	1.2341544091229362
G21_2-k141_64191_frag_1	G21_2-k141_64191	dormant	0.0549687454115484	0.0	-0.0015085024684585847	55223	0.0	0.0	0.0	0.0	21876	0.0015085024684585847	0.0	0.03881013899435346
G20_2-k141_28693_frag_1	G20_2-k141_28693	dormant	0.2926327631970683	2.807337548353541	0.17415809392599096	61526	0.2705197802555017	0.0	0.7534496161748284	0.15690927412801092	12121	0.09636168632951077	0.0	0.37510271951980234
